fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
4186654201396383023,Referral,1400184,United States,Ann Arbor,79560000,1,1678,62,,20160805,1470420411,PAGE,,,95990000,,GGOEGAAX0585,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
9525068899008775965,Organic Search,132214,United States,Kirkland,324000000,1,152,9,,20161110,1478797287,PAGE,,,316000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Nest-USA,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
415436938757064017,Referral,239256,United States,Mountain View,,,293,6,,20170425,1493157806,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1280993661204347450,Referral,2845954,United States,San Francisco,168400000,1,4383,145,87,20170716,1500237228,EVENT,,1,10630000,,GGOEGAAJ032316,Google Men's Short Sleeve Hero Tee Charcoal,(not set),(not set),,,,,,Shopping Cart,,/basket.html,4,1,
067613629889873605,Referral,246883,United States,New York,,,381,23,,20161114,1479152920,PAGE,,,75990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9292145789588573147,Organic Search,168853,United States,San Jose,,,1406,37,,20160821,1471826325,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
4159881432991127977,Paid Search,8187,United States,not available in demo dataset,,,190,6,,20161001,1475347416,PAGE,,,104990000,,GGOEGEVB071299,Digital Lightshow Smart Speaker and Notification Center,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
7435052038545127483,Referral,140319,United States,Mountain View,,,991,26,,20160915,1473967707,PAGE,,,3190000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
9060994283869283574,Referral,34077,United States,New York,,,359,14,,20160811,1470926936,PAGE,,,19190000,,GGOEGAAX0748,Google Toddler Tee Fruit Games Cherries,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
1789131268581093872,Referral,1403125,Malaysia,Kuala Lumpur,,,1582,15,,20170112,1484276661,PAGE,,,100000000,,GGOEGGCX056199,Gift Card- $100.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards | Google Merchandise Store,,/google+redesign/,0,1,
7321275780482987566,Direct,476682,Ukraine,Kiev,,,490,16,,20160808,1470643883,PAGE,,,50000000,,GGOEGGCX056499,Gift Card - $50.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards,,/google+redesign/,0,1,
0157592049434831040,Referral,1262090,United States,not available in demo dataset,381650000,1,1285,36,,20170526,1495811875,PAGE,,,70000000,,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
0376443690128176739,Organic Search,492249,United States,not available in demo dataset,,,492,15,,20170419,1492608680,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9209968913405786899,Organic Search,327760,Italy,not available in demo dataset,,,722,25,,20170114,1484396427,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9629856453746290527,Social,51316,Canada,not available in demo dataset,,,91,54,,20160928,1475095590,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's-Performance Wear,,/google+redesign/,0,1,
870106544594907327,Referral,123651,United States,San Francisco,,,1171,24,,20170130,1485822751,PAGE,,,43990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8089782129007136726,Referral,809607,United States,Mountain View,,,1610,54,,20160919,1474321723,PAGE,,,78390000,,GGOEGEFQ071399,Google Phone Sanitizer,Home/Electronics/Electronics Accessories/,(not set),,,,,,Electronics Accessories,,/google+redesign/,2,1,
1064746762157078807,Direct,1016364,United States,not available in demo dataset,,,1749,32,77,20170724,1500902795,PAGE,,,149940000,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2110483317607764986,Direct,486765,Canada,Toronto,451000000,1,487,12,92,20170718,1500422450,PAGE,,3,149000000,451000000,GGOENEBQ081599,Nest® Cam Outdoor Security Camera - CA,Nest-Canada,Single Option Only,USD,,,451000000,ORD201707182491,Checkout Confirmation,,/ordercompleted.html,6,1,
452263570547179223,Organic Search,12104,United States,San Jose,,,73,9,,20160828,1472436363,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,,,Kid's-Infant,,/google+redesign/,0,1,
6255034729199074764,Organic Search,60871,United States,not available in demo dataset,,,61,3,,20160812,1471003629,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,
2820036601663516289,Organic Search,38481,United States,not available in demo dataset,,,461,14,,20161004,1475625884,PAGE,,,104990000,,GGOEGEVB071299,Digital Lightshow Smart Speaker and Notification Center,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
1744998227552409866,Referral,1295767,United States,Sunnyvale,,,1717,26,,20160815,1471290267,PAGE,,,25990000,,GGOEGAAX0754,Google Youth Tee Fruit Games Banana,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
0700511173126721537,Referral,509098,United States,Kirkland,155000000,1,509,16,,20161213,1481664375,PAGE,,,47990000,,GGOEGESB015199,Google Flashlight,Home/Electronics/Flashlights/,(not set),,,,,,Flashlights | Electronics | Google Merchandise Store,,/google+redesign/,2,1,
458955148004204584,Organic Search,286270,United States,not available in demo dataset,,,354,14,,20160928,1475098914,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,,,Kid's-Infant,,/google+redesign/,0,1,
92127551159138802,Organic Search,275939,United States,Chicago,,,289,11,,20160803,1470278131,PAGE,,,43990000,,GGOEGAAX0311,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/google+redesign/,0,1,
2984502826133797587,Organic Search,34307,Indonesia,not available in demo dataset,,,50,3,,20170527,1495946213,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards | Google Merchandise Store,,/google+redesign/,0,1,
0860221827214296811,Referral,121292,United States,New York,169860000,1,147,10,,20161205,1480947876,PAGE,,,79960000,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
290849314512954608,Direct,62400,Philippines,not available in demo dataset,,,62,1,,20170217,1487379230,EVENT,,,41990000,,GGOEGXXX0845,BLM Sweatshirt,${escCatTitle},(not set),USD,,,,,BLM Sweatshirt,,/google+redesign/,3,1,
7155874059547197796,Organic Search,38971,United States,not available in demo dataset,,,170,14,,20160816,1471392823,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Kids/,(not set),USD,,,,,Kids,,/google+redesign/,0,1,
1431909717614455291,Referral,144871,United States,Milpitas,,,156,11,,20161127,1480294062,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1038049739561083712,Paid Search,390683,United States,not available in demo dataset,46870000,1,404,12,,20170517,1495060491,PAGE,,,13430000,,GGOEGALJ036413,Google Women's Tee Grey,Apparel, SM,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
6107645788804833728,Referral,696047,United States,Mountain View,,,975,27,,20170327,1490650852,EVENT,,1,10390000,,GGOEGDWR015799,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,3,1,
1678868845128768020,Referral,153905,United States,Austin,,,171,9,,20161116,1479311896,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3492119586477451185,Affiliates,60795,Czechia,Prague,,,108,8,,20160926,1474883046,PAGE,,,107990000,,GGOEGAAX0576,Google Women's Softshell Jacket Black/Grey,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
6234023226435587140,Referral,101444,United States,Sunnyvale,,,343,17,,20160815,1471301779,PAGE,,,92990000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
4296644363119485708,Direct,99461,Philippines,not available in demo dataset,,,173,5,,20160819,1471650559,PAGE,,,25990000,,GGOEGAAX0755,Google Youth Tee Fruit Games Strawberry,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
7563368779850101640,Referral,565915,United States,not available in demo dataset,57380000,1,973,32,,20161210,1481399628,PAGE,,,1200000,,GGOEGAAX0098,7&quot; Dog Frisbee,Home/Accessories/Pet/,(not set),USD,,,,,Pet | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
3519310386008495720,Direct,91816,United States,New York,,,173,13,,20160822,1471889443,PAGE,,,25990000,,GGOEGAAX0756,Google Youth Tee Fruit Games Lemon,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
2132451287891197228,Referral,1229296,United States,not available in demo dataset,63100000,1,1736,43,,20170210,1486740748,PAGE,,,19190000,,GGOEGAAX0614,YouTube Onesie Heather,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4015506006344192896,Direct,639625,Canada,Toronto,,,1435,56,,20160810,1470877395,PAGE,,,24790000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/google+redesign/,0,1,
5132781403738620926,Social,0,United States,not available in demo dataset,,,487,2,,20170702,1499054188,PAGE,,,100000000,,GGOEGGCX056199,Gift Card- $100.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards | Google Merchandise Store,,/google+redesign/,0,1,
7941278323120958242,Organic Search,221832,United States,Tempe,,,506,18,,20160810,1470871533,PAGE,,,26990000,,GGOEGAAX0758,Google Adult Tee Fruit Games Cherries,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
9331120373175485996,Referral,224609,United States,Mountain View,,,268,16,,20160918,1474253005,PAGE,,,27190000,,GGOEGDHB071999,Google 40 oz Insulated Monster Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles and Tumblers,,/google+redesign/,0,1,
395713718017087277,Organic Search,0,United States,not available in demo dataset,,,,1,,20170606,1496754033,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
710224483954829635,Paid Search,1592603,United States,Sunnyvale,,,2604,64,68,20170705,1499238157,PAGE,,,19190000,,GGOEGAAX0659,Google Toddler Raglan Shirt Blue Heather/Navy,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2352548628524812063,Referral,225064,United States,not available in demo dataset,,,364,6,,20170421,1492808561,PAGE,,,79190000,,GGOEGAAX0584,Google Women's Yoga Pants,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7045723534451068972,Social,1349599,India,Mumbai,,,1494,37,,20161213,1481633731,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6729689129241380147,Referral,33703,United States,Jersey City,,,54,5,,20161204,1480914521,PAGE,,,83990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3286850996118474192,Organic Search,596916,United States,not available in demo dataset,,,950,25,,20170520,1495279801,PAGE,,,28990000,,GGOEGOAB021499,Metal Texture Roller Pen,Home/Spring Sale!/,(not set),USD,,,,,Spring Sale,,/store.html,0,1,
9952616174324085427,Direct,1987870,United States,New York,1361000000,1,2039,25,,20161026,1477512860,PAGE,,,407700000,,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel, MD,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
791462951878788065,Referral,1424378,United States,San Jose,106120000,1,1477,69,,20170126,1485465620,PAGE,,,2390000,,GGOEWFKA082999,Waze Baby on Board Window Decal,Waze,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
5274155792937866169,Referral,285545,United States,not available in demo dataset,90140000,2,717,37,,20170305,1488740404,PAGE,,1,19190000,22690000,GGOEAAWT061750,Android Onesie Gold,Apparel, 18M,USD,,,39780000,ORD201703051574,Checkout Confirmation,,/ordercompleted.html,6,1,
052356344147474292,Direct,426697,Brazil,not available in demo dataset,,,1117,133,,20160801,1470067827,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Kids/,(not set),USD,,,,,Kids,,/google+redesign/,0,1,
9058405914966185888,Referral,227936,United States,Mountain View,,,269,16,,20161206,1481060064,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9360228255669498234,Direct,0,United States,not available in demo dataset,,,,1,,20170623,1498230480,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
850330815735906734,Referral,449849,United States,Atlanta,751930000,1,800,20,,20170427,1493323461,PAGE,,100,2390000,239333333,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,Single Option Only,USD,,,751930000,ORD201704272601,Checkout Confirmation,,/ordercompleted.html,6,1,
5108799024660516357,Paid Search,483044,United States,not available in demo dataset,,,504,20,,20160815,1471282924,PAGE,,,26990000,,GGOEGAAX0759,Google Adult Tee Fruit Games Pineapple,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
8846681432728347342,Referral,95959,United States,New York,66890000,1,644,23,,20170621,1498101323,PAGE,,,14390000,,GGOEGOAB016099,Leather and Metal Ballpoint Pen,Home/Clearance Sale/,(not set),USD,,,,,Clearance Sale,,/store.html,0,1,
7986108611220116026,Organic Search,1000293,United States,not available in demo dataset,,,1049,27,,20160817,1471469786,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Kids/,(not set),USD,,,,,Kids,,/google+redesign/,0,1,
20918692026805334,Direct,304316,United States,Mountain View,,,357,16,,20161003,1475536953,PAGE,,,3600000,,GGOEGCGB022199,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,
086439372612920103,Organic Search,346430,United States,Santa Clara,,,418,22,,20161017,1476690402,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8837556108431981384,Referral,1072711,United States,Los Angeles,,,1122,14,,20170607,1496872483,PAGE,,,21590000,,GGOEGAAX0213,Yoga Mat,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
2920322405984675145,Referral,363327,United States,not available in demo dataset,,,979,24,,20161217,1482010810,PAGE,,,27990000,,GGOEGBJB022599,Large Zipper Top Tote Bag,Home/Bags/Shopping and Totes/,(not set),USD,,,,,Shopping & Totes | Bags | Google Merchandise Store,,/google+redesign/,0,1,
4419213333970429526,Referral,225933,United States,Kirkland,26590000,1,235,14,,20170106,1483729645,PAGE,,,17590000,,GGOEGAAB058916,Google Men's Short Sleeve Performance Badge Tee Black,Apparel, XL,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
7727831218148659507,Direct,1323822,United States,Sunnyvale,260940000,1,1340,22,,20170511,1494540770,PAGE,,,125970000,,GGOEGAEB084514,BLM Sweatshirt,Apparel, MD,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
1353302875135420345,Direct,63368,United States,Salem,,,516,23,,20160926,1474897587,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's-Performance Wear,,/google+redesign/,0,1,
0112712853580593351,Referral,1582179,United States,Fremont,25270000,1,1582,18,49,20170713,1499960261,PAGE,,1,4800000,5600000,GGOEAAAJ032916,Android Men's Long & Lean Badge Tee Charcoal,Apparel, XL,USD,,,25270000,ORD201707132580,Checkout Confirmation,,/ordercompleted.html,6,1,
6228833004406413760,Display,906684,United States,Kirkland,,,1340,83,,20160930,1475266197,PAGE,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
4048531567871815956,Direct,433492,United States,New York,152000000,1,2002,24,,20161212,1481579516,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
6559285755206861388,Referral,788855,United States,Philadelphia,106000000,4,1171,65,,20170322,1490192832,PAGE,,,100000000,,GGOEGGCX056199,Gift Card- $100.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards | Google Merchandise Store,,/google+redesign/,0,1,
2654883628942946043,Organic Search,683005,Canada,not available in demo dataset,,,797,26,,20161002,1475396987,PAGE,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
4343338159400542614,Direct,216024,United States,Los Angeles,43680000,1,216,11,,20170519,1495221764,PAGE,,1,14690000,18690000,GGOEGAER035515,Google Men's Vintage Tank,Apparel, LG,USD,,,43680000,ORD201705192155,Checkout Confirmation,,/ordercompleted.html,6,1,
3907176871691198417,Organic Search,679826,United States,Mountain View,,,680,16,,20160920,1474404454,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
0418295758711911924,Referral,6440,United States,Mountain View,,,41,5,,20160829,1472501990,PAGE,,,26990000,,GGOEGAAX0759,Google Adult Tee Fruit Games Pineapple,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
0768031537969008259,Organic Search,18027,United States,not available in demo dataset,,,18,3,,20161214,1481782152,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5634607814373461085,Organic Search,263114,United States,not available in demo dataset,,,263,14,,20160813,1471123298,PAGE,,,25990000,,GGOEGAAX0753,Google Youth Tee Fruit Games Cherries,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
8851182127683465071,Organic Search,8161,United States,Los Angeles,,,12,5,,20160811,1470946304,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
9681584748523712115,Direct,652346,United States,San Bruno,,,652,14,,20160816,1471366895,PAGE,,,17590000,,GGOEGBJC076099,Google Canvas Tote Fruit Games Lemon,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
1545854686089729026,Referral,160405,United States,Sunnyvale,,,190,12,,20161213,1481649525,PAGE,,,10390000,,GGOEGACB023699,Yoga Block,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
2419083783587438310,Direct,1175620,United States,not available in demo dataset,222010000,1,1205,25,,20170531,1496252919,PAGE,,,3980000,,GGOEYFKQ020699,YouTube Custom Decals,Office,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
1957458976293878100,Display,240970,United States,not available in demo dataset,3030200000,1,280,16,,20170407,1491597358,PAGE,,,67160000,,GGOEAAWH061554,Android Onesie Sprout Green,Apparel, 24M,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2435691687281327196,Referral,865995,United States,Nashville,133700000,1,866,30,,20161020,1476996081,PAGE,,1,17590000,18423333,GGOEGBMC073699,Google Collapsible Duffel Blue,More Bags, BLUE,USD,,,133700000,ORD201610202186,Checkout Confirmation,,/ordercompleted.html,6,1,
8851822767477687842,Referral,33651,United States,Ann Arbor,194600000,1,201,26,,20160927,1474990194,PAGE,,,4500000,,GGOEGCGB022199,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,
0188987909628220263,Direct,2954770,United States,Chicago,,,3079,76,74,20170721,1500650139,PAGE,,,56000000,,GGOEGETB023799,Google Power Bank,Electronics,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
3394425747492704063,Organic Search,2317214,United States,not available in demo dataset,,,2920,72,,20170205,1486322321,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
052356344147474292,Direct,276480,Brazil,not available in demo dataset,,,1117,133,,20160801,1470067827,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Kids/,(not set),USD,,,,,Kids,,/google+redesign/,0,1,
0861119374856945605,Organic Search,320968,United States,not available in demo dataset,,,531,17,,20170510,1494464589,EVENT,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
6210977863112785288,Direct,64263,United States,Mountain View,,,85,4,1,20170719,1500481136,PAGE,,,49990000,,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
7463731173819487687,Organic Search,152388,United States,Mountain View,,,1769,17,,20161213,1481699012,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1631966682362056801,Social,102585,Canada,Toronto,,,103,6,,20160909,1473446558,PAGE,,,50000000,,GGOEGGCX056499,Gift Card - $50.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards,,/google+redesign/,0,1,
368179555131058914,Organic Search,963328,United States,not available in demo dataset,19980000,1,1625,48,,20161003,1475521349,PAGE,,,28990000,,GGOEGOAB021499,Metal Texture Roller Pen,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
1110759036555963817,Organic Search,878799,Canada,Montreal,,,1558,23,,20161204,1480871167,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9261367724191755277,Organic Search,119892,Turkey,Istanbul,,,177,13,,20160825,1472137841,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Kids-Youth,,/google+redesign/,0,1,
2870452166717345154,Referral,87914,United States,Mountain View,,,88,8,,20160929,1475185755,PAGE,,,19190000,,GGOEGAAX0612,Google Onesie Royal Blue,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,
5014441204695163911,Direct,528452,Japan,not available in demo dataset,,,1290,16,,20170518,1495175818,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,(not set),,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2966333552187210057,Organic Search,537464,United States,not available in demo dataset,,,537,6,,20170321,1490114189,PAGE,,,49990000,,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
0468015223063786425,Referral,247396,United States,Mountain View,,,317,18,,20170515,1494912902,PAGE,,,43990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6896721130090091178,Organic Search,45902,Portugal,not available in demo dataset,,,76,4,,20161004,1475607324,PAGE,,,97990000,,GGOEGEFQ071399,Google Phone Sanitizer,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Electronics Accessories,,/google+redesign/,0,1,
7321764593218311455,Direct,328480,United States,not available in demo dataset,35590000,1,344,16,,20170501,1493675001,PAGE,,,33590000,,GGOEGAEB084515,BLM Sweatshirt,Apparel, LG,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
